# Frequency       Real(mHT)             Imag(mHT)
112265.62227800    12.706345882016926     0.286877507949316
112265.62262900    12.692834858400705     0.438979744274938
112265.62298000    12.675869489711662     0.590490673311116
112265.62333100    12.655480351413603     0.741295324118878
112265.62368200    12.631703036968377     0.891280614186449
112265.62403300    12.604578024752497     1.040335599715414
112265.62438400    12.574150518592887     1.188351770407398
112265.62473500    12.540470280750347     1.335223275553144
112265.62508600    12.503591452705802     1.480847137276412
112265.62543700    12.463572349330095     1.625123503803011
112265.62578800    12.420475252904541     1.767955832234221
112265.62613900    12.374366198702720     1.909251056168912
112265.62649000    12.325314734511345     2.048919789628743
112265.62684100    12.273393687716014     2.186876460175408
112265.62719200    12.218678928042879     2.323039425709334
112265.62754300    12.161249105267901     2.457331124716756
112265.62789400    12.101185402112291     2.589678156888406
112265.62824500    12.038571286875630     2.720011347387122
112265.62859600    11.973492242220134     2.848265842576015
112265.62894700    11.906035516302300     2.974381138676945
112265.62929800    11.836289877396871     3.098301095068036
112265.62964900    11.764345345737986     3.219973977824352
112265.63000000    11.690292954107068     3.339352439916540
112265.63035100    11.614224515096687     3.456393487870883
112265.63070200    11.536232366334795     3.571058478055588
112265.63105300    11.456409149881521     3.683313054253750
112265.63140400    11.374847600756144     3.793127074108211
112265.63175500    11.291640313720940     3.900474564975426
112265.63210600    11.206879548573996     4.005333626293925
112265.63245700    11.120657046228402     4.107686323571508
112265.63280800    11.033063822852782     4.207518611750857
112265.63315900    10.944190005745753     4.304820210625571
112265.63351000    10.854124680863816     4.399584474718099
112265.63386100    10.762955717749398     4.491808292499889
112265.63421200    10.670769638358442     4.581491943245949
112265.63456300    10.577651497693946     4.668638951084685
112265.63491400    10.483684740789158     4.753255968196828
112265.63526500    10.388951104806390     4.835352621065316
112265.63561600    10.293530532496046     4.914941356390601
112265.63596700    10.197501060675261     4.992037315695557
112265.63631800    10.100938754231731     5.066658178074660
112265.63666900    10.003917650583642     5.138824004710560
112265.63702000     9.906509677670574     5.208557111297043
112265.63737100     9.808784617232638     5.275881913271983
112265.63772200     9.710810077325046     5.340824774499701
112265.63807300     9.612651436837268     5.403413882735842
112265.63842400     9.514371834572209     5.463679102087771
112265.63877500     9.416032166158141     5.521651830175609
112265.63912600     9.317691051506433     5.577364880630138
112265.63947700     9.219404845752651     5.630852346279170
112265.63982800     9.121227656561061     5.682149467877103
112265.64017900     9.023211330668186     5.731292526447345
112265.64053000     8.925405482607033     5.778318719532202
112265.64088100     8.827857528350279     5.823266043462423
112265.64123200     8.730612687099095     5.866173197298781
112265.64158300     8.633714023821971     5.907079473460732
112265.64193400     8.537202495360988     5.946024654546100
112265.64228500     8.441116963840630     5.983048929726276
112265.64263600     8.345494249343229     6.018192800222424
112265.64298700     8.250369184937510     6.051496990895776
112265.64333800     8.155774638433723     6.083002379231448
112265.64368900     8.061741571922669     6.112749915460498
112265.64404000     7.968299102615555     6.140780548534762
112265.64439100     7.875474530100777     6.167135167285374
112265.64474200     7.783293399938178     6.191854534494006
112265.64509300     7.691779567672111     6.214979226425490
112265.64544400     7.600955229205207     6.236549585359260
112265.64579500     7.510840986119673     6.256605666572624
112265.64614600     7.421455910703044     6.275187190312320
112265.64649700     7.332817577508911     6.292333504646752
112265.64684800     7.244942128541898     6.308083544116101
112265.64719900     7.157844337589270     6.322475792855321
112265.64755000     7.071537641463840     6.335548256578272
112265.64790100     6.986034203617411     6.347338431548839
112265.64825200     6.901344976482977     6.357883277496951
112265.64860300     6.817479731276262     6.367219197498887
112265.64895400     6.734447118981224     6.375382015904210
112265.64930500     6.652254729767277     6.382406959690820
112265.64965600     6.570909120555569     6.388328645024421
112265.65000700     6.490415872643790     6.393181062817255
112265.65035800     6.410779647567719     6.396997567226016
112265.65070900     6.332004211913382     6.399810867737681
112265.65106000     6.254092491117381     6.401653021119463
112265.65141100     6.177046621392130     6.402555425855039
112265.65176200     6.100867971488034     6.402548818699718
112265.65211300     6.025557192422111     6.401663271887598
112265.65246400     5.951114265285432     6.399928192416387
112265.65281500     5.877538519834989     6.397372322125096
112265.65316600     5.804828680072185     6.394023739146504
112265.65351700     5.732982907905004     6.389909861073003
112265.65386800     5.661998818582296     6.385057447728800
112265.65421900     5.591873522171582     6.379492605980078
112265.65457000     5.522603663162957     6.373240795939802
112265.65492100     5.454185432855779     6.366326835723150
112265.65527200     5.386614606877824     6.358774908850527
112265.65562300     5.319886580899803     6.350608572769771
112265.65597400     5.253996380151944     6.341850764995133
112265.65632500     5.188938693190129     6.332523812454260
112265.65667600     5.124707903945009     6.322649441718271
112265.65702700     5.061298098589138     6.312248786028204
112265.65737800     4.998703095796589     6.301342396042542
112265.65772900     4.936916475384038     6.289950251268641
112265.65808000     4.875931582773773     6.278091767572546
112265.65843100     4.815741556015491     6.265785808879219
112265.65878200     4.756339351294199     6.253050699389584
112265.65913300     4.697717745243856     6.239904231251483
112265.65948400     4.639869359009314     6.226363676848139
112265.65983500     4.582786680899832     6.212445801464899
112265.66018600     4.526462066808107     6.198166870869658
112265.66053700     4.470887761588069     6.183542663897424
112265.66088800     4.416055919128955     6.168588485299678
112265.66123900     4.361958601125445     6.153319173042086
112265.66159000     4.308587796038835     6.137749110955514
112265.66194100     4.255935436855150     6.121892241558614
112265.66229200     4.203993398439225     6.105762072931610
112265.66264300     4.152753514332320     6.089371691255439
112265.66299400     4.102207592443440     6.072733773447768
112265.66334500     4.052347411202414     6.055860593512533
112265.66369600     4.003164734431379     6.038764034832881
112265.66404700     3.954651325199631     6.021455602500867
112265.66439800     3.906798940973371     6.003946429076790
112265.66474900     3.859599346778909     5.986247286536729
112265.66510000     3.813044327433345     5.968368598209979
112265.66545100     3.767125681868613     5.950320443908739
112265.66580200     3.721835234785768     5.932112571460819
112265.66615300     3.677164847454121     5.913754408195144
112265.66650400     3.633106411368380     5.895255065424348
112265.66685500     3.589651858574196     5.876623349516214
112265.66720600     3.546793171209374     5.857867772889382
112265.66755700     3.504522374634691     5.838996557847877
112265.66790800     3.462831546592149     5.820017647163435
112265.66825900     3.421712825644130     5.800938714560661
112265.66861000     3.381158403900612     5.781767167915143
112265.66896100     3.341160535154713     5.762510159333432
112265.66931200     3.301711542358138     5.743174595119917
112265.66966300     3.262803810051598     5.723767138359788
112265.67001400     3.224429791605815     5.704294218494471
112265.67036500     3.186582015855922     5.684762040772905
112265.67071600     3.149253079327238     5.665176588246856
112265.67106700     3.112435652694872     5.645543630848561
112265.67141800     3.076122486685161     5.625868734336206
112265.67176900     3.040306404175698     5.606157261734205
112265.67212000     3.004980305973078     5.586414381925466
112265.67247100     2.970137176076537     5.566645078106968
112265.67282200     2.935770073718798     5.546854148709810
112265.67317300     2.901872138549523     5.527046215523675
112265.67352400     2.868436595344327     5.507225731681603
112265.67387500     2.835456746042627     5.487396982096722
112265.67422600     2.802925974413278     5.467564091138994
112265.67457700     2.770837750281456     5.447731030171262
112265.67492800     2.739185621610499     5.427901617539770
112265.67527900     2.707963218716343     5.408079525825263
112265.67563000     2.677164258075561     5.388268288953951
112265.67598100     2.646782534489795     5.368471301778493
112265.67633200     2.616811924907081     5.348691826926768
112265.67668300     2.587246391865957     5.328933001511881
112265.67703400     2.558079975774072     5.309197836339540
112265.67738500     2.529306798386675     5.289489222378034
112265.67773600     2.500921065934697     5.269809937091811
112265.67808700     2.472917061542604     5.250162643309486
112265.67843800     2.445289148408085     5.230549895338736
112265.67878900     2.418031772655026     5.210974144947317
112265.67914000     2.391139455910947     5.191437739924687
112265.67949100     2.364606798225581     5.171942929864734
112265.67984200     2.338428480684473     5.152491871817597
112265.68019300     2.312599258161523     5.133086628575932
112265.68054400     2.287113962009070     5.113729174147717
112265.68089500     2.261967502463151     5.094421399101374
112265.68124600     2.237154861582474     5.075165108605693
112265.68159700     2.212671095738647     5.055962027614045
112265.68194800     2.188511337839298     5.036813805924107
112265.68229900     2.164670790462089     5.017722015998822
112265.68265000     2.141144728169409     4.998688157881849
112265.68300100     2.117928499572236     4.979713663992550
112265.68335200     2.095017520664824     4.960799896752724
112265.68370300     2.072407276984851     4.941948153252741
112265.68405400     2.050093325537825     4.923159669800492
112265.68440500     2.028071288335604     4.904435619377369
112265.68475600     2.006336854420271     4.885777116072935
112265.68510700     1.984885781665951     4.867185219405450
112265.68545800     1.963713890522580     4.848660931628797
112265.68580900     1.942817065919116     4.830205201951999
112265.68616000     1.922191258957378     4.811818930648338
112265.68651100     1.901832480860764     4.793502966232483
112265.68686200     1.881736804770414     4.775258109480617
112265.68721300     1.861900367343446     4.757085117343419
112265.68756400     1.842319362905243     4.738984700011405
112265.68791500     1.822990045150055     4.720957524750046
112265.68826600     1.803908728654521     4.703004219630885
112265.68861700     1.785071783230825     4.685125370501461
112265.68896800     1.766475635541863     4.667321524648698
112265.68931900     1.748116770539310     4.649593194361385
112265.68967000     1.729991726014054     4.631940853819527
112265.69002100     1.712097094134813     4.614364942598297
112265.69037200     1.694429522818458     4.596865869074160
112265.69072300     1.676985710473874     4.579444007246943
112265.69107400     1.659762407471274     4.562099700095864
112265.69142500     1.642756417451782     4.544833262840301
112265.69177600     1.625964592259988     4.527644979707048
112265.69212700     1.609383833350507     4.510535107148618
112265.69247800     1.593011093042634     4.493503876969136
112265.69282900     1.576843369636650     4.476551493047657
112265.69318000     1.560877708763156     4.459678134428442
112265.69353100     1.545111204587942     4.442883958321376
112265.69388200     1.529540995106642     4.426169096791332
112265.69423300     1.514164263441805     4.409533659729184
112265.69458400     1.498978239002275     4.392977737735485
112265.69493500     1.483980192950758     4.376501398784765
112265.69528600     1.469167439452807     4.360104691085381
112265.69563700     1.454537336794463     4.343787645854467
112265.69598800     1.440087283017217     4.327550273965142
112265.69633900     1.425814717122475     4.311392568702599
112265.69669000     1.411717120150798     4.295314508437716
112265.69704100     1.397792010978528     4.279316053264274
112265.69739200     1.384036947481001     4.263397147658146
112265.69774300     1.370449527576156     4.247557723056250
112265.69809400     1.357027385177197     4.231797694490164
112265.69844500     1.343768191317344     4.216116963154765
112265.69879600     1.330669655160247     4.200515418898520
112265.69914700     1.317729520103086     4.184992936859384
112265.69949800     1.304945564865246     4.169549379948430
112265.69984900     1.292315604467788     4.154184601257319
112265.70020000     1.279837486481292     4.138898440701391
112265.70055100     1.267509092080766     4.123690727423699
112265.70090200     1.255328336995887     4.108561282124665
112265.70125300     1.243293167898263     4.093509913717035
112265.70160400     1.231401563424373     4.078536421654979
112265.70195500     1.219651535098275     4.063640598190887
112265.70230600     1.208041123852950     4.048822225045948
112265.70265700     1.196568401022924     4.034081075668955
112265.70300800     1.185231469240929     4.019416917424419
112265.70335900     1.174028459088067     4.004829508282446
112265.70371000     1.162957530057680     3.990318599011183
112265.70406100     1.152016871427189     3.975883935300338
112265.70441200     1.141204699032050     3.961525254473429
112265.70476300     1.130519256202181     3.947242287617585
112265.70511400     1.119958814610157     3.933034761646228
112265.70546500     1.109521671164015     3.918902396036267
112265.70581600     1.099206148917472     3.904844904898841
112265.70616700     1.089010597895448     3.890861998984399
112265.70651800     1.078933392101042     3.876953382447348
112265.70686900     1.068972930400546     3.863118754860792
112265.70722000     1.059127637327305     3.849357813167204
112265.70757100     1.049395960198170     3.835670248472508
112265.70792200     1.039776369974410     3.822055748007772
112265.70827300     1.030267362044634     3.808513997028327
112265.70862400     1.020867453446380     3.795044675639029
112265.70897500     1.011575183703780     3.781647460705656
112265.70932600     1.002389115590322     3.768322027705048
112265.70967700     0.993307832451284     3.755068047583139
112265.71002800     0.984329939019014     3.741885188618430
112265.71037900     0.975454062156231     3.728773118225710
112265.71073000     0.966678848275175     3.715731499848061
112265.71108100     0.958002964131290     3.702759994774748
112265.71143200     0.949425097547696     3.689858263900755
112265.71178300     0.940943954577471     3.677025964123248
112265.71213400     0.932558262024624     3.664262752768922
112265.71248500     0.924266764654021     3.651568284005654
112265.71283600     0.916068225950604     3.638942210589199
112265.71318700     0.907961428813802     3.626384185553549
112265.71353800     0.899945173215762     3.613893859198264
112265.71388900     0.892018276940798     3.601470880794926
112265.71424000     0.884179576262412     3.589114900238527
112265.71459100     0.876427923684595     3.576825565071889
112265.71494200     0.868762188662092     3.564602522153593
112265.71529300     0.861181258260531     3.552445419272122
112265.71564400     0.853684034977458     3.540353902207818
112265.71599500     0.846269437443888     3.528327616363928
112265.71634600     0.838936401068127     3.516366208345100
112265.71669700     0.831683875933191     3.504469323057209
112265.71704800     0.824510827480304     3.492636605303060
112265.71739900     0.817416237136740     3.480867701326692
112265.71775000     0.810399100286613     3.469162255951319
112265.71810100     0.803458426936793     3.457519914141140
112265.71845200     0.796593242329205     3.445940322512747
112265.71880300     0.789802584982034     3.434423126511411
112265.71915400     0.783085507338524     3.422967971940249
112265.71950500     0.776441076364192     3.411574506440078
112265.71985600     0.769868371655539     3.400242376704088
112265.72020700     0.763366486072272     3.388971229975576
112265.72055800     0.756934526319759     3.377760715497475
112265.72090900     0.750571611122599     3.366610481765350
112265.72126000     0.744276871840666     3.355520177994932
112265.72161100     0.738049453037216     3.344489455542346
112265.72196200     0.731888510714689     3.333517965195473
112265.72231300     0.725793212915048     3.322605358612225
112265.72266400     0.719762740273876     3.311751289712655
112265.72301500     0.713796284315946     3.300955412008403
112265.72336600     0.707893048040246     3.290217380012844
112265.72371700     0.702052246460449     3.279536850606031
112265.72406800     0.696273104957858     3.268913480402016
112265.72441900     0.690554859851541     3.258346927131845
112265.72477000     0.684896758925503     3.247836850982201
112265.72512100     0.679298059836744     3.237382912000466
112265.72547200     0.673758030670901     3.226984771451364
112265.72582300     0.668275950456444     3.216642093130236
112265.72617400     0.662851107625675     3.206354540805504
112265.72652500     0.657482800556266     3.196121779549884
112265.72687600     0.652170338072811     3.185943477029045
112265.72722700     0.646913037958691     3.175819300981227
112265.72757800     0.641710227483865     3.165748920523721
112265.72792900     0.636561243894088     3.155732007417816
112265.72828000     0.631465432971675     3.145768233585094
112265.72863100     0.626422149549910     3.135857272390063
112265.72898200     0.621430757990228     3.125998799882005
112265.72933300     0.616490630789977     3.116192492347654
112265.72968400     0.611601149083786     3.106438027570645
112265.73003500     0.606761703109055     3.096735086051014
112265.73038600     0.601971690858834     3.087083348593829
112265.73073700     0.597230518570572     3.077482497546116
112265.73108800     0.592537601180110     3.067932217994680
112265.73143900     0.587892361018048     3.058432195390294
112265.73179000     0.583294228286117     3.048982116762736
112265.73214100     0.578742641500031     3.039581671897554
112265.73249200     0.574237046227621     3.030230550995347
112265.73284300     0.569776895553196     3.020928445865581
112265.73319400     0.565361650509521     3.011675051082854
112265.73354500     0.560990778856130     3.002470061680851
112265.73389600     0.556663755531988     2.993313174325476
112265.73424700     0.552380063076865     2.984204088451226
112265.73459800     0.548139190448337     2.975142503989335
112265.73494900     0.543940633463014     2.966128122520786
112265.73530000     0.539783895207608     2.957160648393358
112265.73565100     0.535668484893133     2.948239786483432
112265.73600200     0.531593918285059     2.939365243329477
112265.73635300     0.527559718104278     2.930536728230225
112265.73670400     0.523565412917145     2.921753951039714
112265.73705500     0.519610537554806     2.913016623281727
112265.73740600     0.515694633504392     2.904324459229580
112265.73775700     0.511817247833489     2.895677173733964
112265.73810800     0.507977933598997     2.887074483318743
112265.73845900     0.504176250228716     2.878516107242932
112265.73881000     0.500411762479064     2.870001765360727
112265.73916100     0.496684040833674     2.861531179199257
112265.73951200     0.492992661875662     2.853104073003084
112265.73986300     0.489337207277329     2.844720171626021
112265.74021400     0.485717264188793     2.836379201591213
112265.74056500     0.482132425601175     2.828080892118655
112265.74091600     0.478582289367117     2.819824973048265
112265.74126700     0.475066458579701     2.811611175882743
112265.74161800     0.471584541926808     2.803439234798520
112265.74196900     0.468136152741276     2.795308884599566
112265.74232000     0.464720909370460     2.787219861743467
112265.74267100     0.461338435521864     2.779171905336199
112265.74302200     0.457988359342020     2.771164755116182
112265.74337300     0.454670313776764     2.763198152463976
112265.74372400     0.451383936908545     2.755271841381229
112265.74407500     0.448128871062821     2.747385566504543
112265.74442600     0.444904763159436     2.739539074099096
112265.74477700     0.441711265041727     2.731732113022226
112265.74512800     0.438548032609519     2.723964432766530
112265.74547900     0.435414726161792     2.716235784437870
112265.74583000     0.432311010717827     2.708545921703846
112265.74618100     0.429236555175827     2.700894598865741
112265.74653200     0.426191032647146     2.693281571821182
112265.74688300     0.423174120769625     2.685706598997930
112265.74723400     0.420185500890997     2.678169439454107
112265.74758500     0.417224858394838     2.670669853825922
112265.74793600     0.414291883006356     2.663207605247059
112265.74828700     0.411386267999652     2.655782457476734
112265.74863800     0.408507710515669     2.648394175832816
112265.74898900     0.405655911860577     2.641042528097131
112265.74934000     0.402830576736108     2.633727282670873
112265.74969100     0.400031413549656     2.626448209493432
112265.75004200     0.397258134705529     2.619205080933941
112265.75039300     0.394510455857460     2.611997669973572
112265.75074400     0.391788096211169     2.604825751110348
112265.75109500     0.389090778808568     2.597689101237291
112265.75144600     0.386418229801783     2.590587497851068
112265.75179700     0.383770178748283     2.583520719943181
112265.75214800     0.381146358888303     2.576488548864882
112265.75249900     0.378546506439566     2.569490766561844
112265.75285000     0.375970360885231     2.562527156451899
112265.75320100     0.373417665244691     2.555597504277114
112265.75355200     0.370888165388280     2.548701596363919
112265.75390300     0.368381610318264     2.541839220487788
112265.75425400     0.365897752433123     2.535010166712660
112265.75460500     0.363436346861654     2.528214225676140
112265.75495600     0.360997151737080     2.521451189441340
112265.75530700     0.358579928455111     2.514720852323963
112265.75565800     0.356184441026667     2.508023009202103
112265.75600900     0.353810456345398     2.501357456355518
112265.75636000     0.351457744439588     2.494723992280648
112265.75671100     0.349126077842943     2.488122416024552
112265.75706200     0.346815231855658     2.481552528011918
112265.75741300     0.344524984790357     2.475014130848191
112265.75776400     0.342255117360320     2.468507027677315
112265.75811500     0.340005412934268     2.462031022996631
112265.75846600     0.337775657776506     2.455585923448447
112265.75881700     0.335565640451990     2.449171536201089
112265.75916800     0.333375152075032     2.442787669751981
112265.75951900     0.331203986543767     2.436434134707874
112265.75987000     0.329051939961529     2.430110742188779
112265.76022100     0.326918810879601     2.423817304619503
112265.76057200     0.324804400526184     2.417553636498733
112265.76092300     0.322708512243545     2.411319552825453
112265.76127400     0.320630951724956     2.405114869879177
112265.76162500     0.318571527238332     2.398939405978067
112265.76197600     0.316530049078584     2.392792979927511
112265.76232700     0.314506329798980     2.386675411789203
112265.76267800     0.312500184429521     2.380586523628576
112265.76302900     0.310511429944055     2.374526137985078
112265.76338000     0.308539885486154     2.368494078630366
112265.76373100     0.306585372582424     2.362490171305249
112265.76408200     0.304647714623869     2.356514242211289
112265.76443300     0.302726737086437     2.350566118758299
112265.76478400     0.300822267739389     2.344645630291022
112265.76513500     0.298934136140462     2.338752606601657
112265.76548600     0.297062173851228     2.332886878666895
112265.76583700     0.295206214640651     2.327048279364500
112265.76618800     0.293366093993598     2.321236642006414
112265.76653900     0.291541649321161     2.315451801065511
112265.76689000     0.289732720159512     2.309693592882321
112265.76724100     0.287939147691354     2.303961854218273
112265.76759200     0.286160774951319     2.298256422972441
112265.76794300     0.284397447020280     2.292577138878516
112265.76829400     0.282649010559278     2.286923842077934
112265.76864500     0.280915314010188     2.281296373826697
112265.76899600     0.279196207785532     2.275694577182873
112265.76934700     0.277491543814581     2.270118295599167
112265.76969800     0.275801175739321     2.264567373620091
112265.77004900     0.274124959099970     2.259041657560089
112265.77040000     0.272462750892785     2.253540994115280
